,annual_revenue,Month_on_Book,Checking_avg_Bal,Savings_avg_Bal,Loans_LOC_avg_Bal,CreditCard_avg_Bal,CDs_avg_Bal,HELoans_HELOC_avg_Bal,MMDA_avg_Bal,Branch_Visits_3_Mos,Branch_Trans_3_Mos,ATMVisits_3_Mos,ATM_Trans_3_Mos,signon_visit_3_Mos,signon_trans_3_Mos,CC_Visits_3_Mos,VRU_visits_3_Mos,BP_trans_3_Mos,RDC_trans_3_Mos,OLB_ENROLLED,OLB_ACTIVE,MOBILE_ACTIVE,Active user,Checking_flag,Savings_flag,Loans_LOC_flag,CreditCard_flag,CDs_flag,HELoans_HELOC_flag,MMDA_flag,Customer Value,Number_of_Children,Family_composition,Gender_P1,marital_status_P1,Dwelling_Type,Number_of_Adults,Length_of_Residence,Household_Age,Household_Size,HH_EDUCATION_VALUE,HH_INCOME2,Occupation,Liquid_Resources,Investment_Resources,Auto-Refinance,Credit Card,Home Equity (ITA),DirectMail_SENT,Click,Open,Send,Email_SENT
3584,179.82,253,1257.73333333333,0.0,0.0,0.0,0.0,0.0,2891.61333333333,0.0,0.0,1.0,1.0,34.0,36.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,1,4149.34666666666,0.0,6.0,1,1,1.0,2.0,2.0,4.0,3.0,3.0,7,0.0,6.0,10.0,0.0,1.0,0.0,1.0,0,1,1,1
3585,399.57,280,2197.77666666667,0.0,0.0,0.0,0.0,23772.9,0.0,1.0,1.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,25970.67666666667,0.0,14.0,2,2,1.0,1.0,8.0,5.0,1.0,2.0,6,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0,0,1,1
3586,454.06,124,1710.08333333333,2279.77,0.0,672.093333333333,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,11.0,4.0,0.0,8.0,0.0,1.0,1.0,0.0,1,1,1,0,1,0,0,0,4661.946666666663,0.0,12.0,1,1,1.0,2.0,8.0,5.0,1.0,4.0,6,19.0,9.0,10.0,0.0,1.0,0.0,1.0,0,0,1,1
3587,102.6,121,164.39,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,18.0,52.0,69.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,164.39,0.0,14.0,2,1,2.0,2.0,4.0,7.0,1.0,3.0,4,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,1,1,1
3588,1697.5,346,738.31,0.0,0.0,10975.1966666667,0.0,0.0,0.0,2.0,2.0,0.0,0.0,69.0,120.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2,1,0,0,1,0,0,0,11713.506666666699,0.0,6.0,1,1,1.0,3.0,8.0,5.0,3.0,4.0,1,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
3589,67.74,321,709.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,43.0,57.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,709.666666666667,1.0,3.0,2,1,1.0,2.0,7.0,3.0,3.0,3.0,7,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0,0,1,1
3590,2388.14,241,2158.04666666667,0.0,17303.42,5942.59,0.0,0.0,0.0,10.0,11.0,40.0,69.0,182.0,429.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,1,0,0,0,25404.056666666667,0.0,2.0,2,1,1.0,4.0,8.0,7.0,4.0,3.0,5,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0,0,1,1
3591,135.43,507,4239.58666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,9.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,4239.58666666667,2.0,1.0,2,1,1.0,3.0,6.0,6.0,5.0,3.0,6,20.0,3.0,5.0,0.0,0.0,0.0,0.0,0,0,1,1
3592,997.21,309,3552.02333333333,14194.1633333333,0.0,2411.63666666667,0.0,0.0,0.0,3.0,6.0,18.0,18.0,107.0,383.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,1,0,0,0,20157.823333333297,0.0,12.0,1,2,1.0,1.0,5.0,4.0,1.0,4.0,6,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0,0,1,1
3593,548.68,242,32246.7666666667,2548.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,34795.5266666667,0.0,12.0,1,2,1.0,1.0,8.0,6.0,1.0,4.0,8,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
3594,735.85,183,921.416666666667,20605.3366666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,67.0,95.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2,1,1,0,1,0,0,0,21526.753333333367,0.0,14.0,2,2,1.0,2.0,8.0,7.0,1.0,2.0,3,14.0,5.0,5.0,0.0,0.0,0.0,0.0,0,1,1,1
3595,485.55,335,16593.9733333333,0.0,0.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1,1,0,0,1,0,0,0,16633.273333333298,0.0,2.0,2,1,1.0,3.0,6.0,5.0,3.0,5.0,9,5.0,14.0,12.0,0.0,1.0,0.0,1.0,0,1,1,1
3596,563.28,371,9532.46333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,9532.46333333334,0.0,14.0,2,1,1.0,2.0,7.0,7.0,1.0,2.0,7,14.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
3597,131.8,385,3910.64666666667,1900.38666666667,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,0,0,5811.03333333334,0.0,14.0,2,2,1.0,1.0,5.0,7.0,1.0,3.0,1,0.0,4.0,3.0,0.0,1.0,0.0,1.0,0,0,1,1
3598,416.95,148,1878.92,1684.09333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,54.0,93.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,0,1,0,0,0,3563.01333333333,0.0,2.0,1,1,1.0,2.0,3.0,2.0,3.0,2.0,6,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0,1,1,1
3599,21.27,182,504.426666666667,253.333333333333,0.0,0.0,0.0,0.0,0.0,8.0,10.0,7.0,12.0,37.0,53.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,1,0,0,0,0,757.76,0.0,12.0,1,2,1.0,1.0,5.0,3.0,1.0,4.0,5,0.0,3.0,5.0,0.0,1.0,0.0,1.0,0,1,1,1
3600,1168.23,263,13192.7333333333,705.113333333333,7771.49666666667,435.376666666667,0.0,0.0,0.0,6.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,22104.71999999997,0.0,14.0,2,1,6.0,2.0,7.0,5.0,1.0,2.0,4,9.0,1.0,2.0,1.0,0.0,0.0,1.0,0,0,1,1
3601,240.65,148,1534.13666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,20.0,42.0,122.0,196.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,1534.13666666667,0.0,16.0,1,2,1.0,1.0,2.0,3.0,1.0,3.0,4,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,1,1
3602,20.05,126,572.796666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,22.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,572.796666666667,1.0,1.0,1,1,1.0,2.0,5.0,3.0,3.0,4.0,9,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
3603,146.25,152,806.266666666667,1095.82,0.0,572.233333333333,0.0,0.0,0.0,3.0,3.0,0.0,0.0,38.0,55.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,1,1,1,0,0,0,2474.32,0.0,8.0,2,2,1.0,2.0,5.0,6.0,2.0,3.0,4,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0,1,1,1
3604,600.67,187,1300.36333333333,1393.65,11783.49,0.0,0.0,0.0,0.0,0.0,0.0,26.0,38.0,131.0,198.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,1,0,0,0,0,14477.50333333333,0.0,14.0,2,2,1.0,1.0,3.0,3.0,1.0,3.0,6,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0,0,1,1
3605,668.86,33,73.0666666666667,4.13,0.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,47.0,112.0,163.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,0,0,0,0,0,77.1966666666667,0.0,12.0,2,2,2.0,1.0,6.0,5.0,1.0,2.0,3,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0,0,1,1
3606,52.55,80,1133.60666666667,374.07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0,65.0,97.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2,1,1,0,0,0,0,0,1507.67666666667,0.0,14.0,2,2,2.0,1.0,4.0,1.0,1.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1
3607,1573.18,305,54752.1633333333,5455.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,25.0,40.0,0.0,0.0,26.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,0,0,60207.713333333304,0.0,2.0,1,1,1.0,2.0,8.0,7.0,2.0,4.0,8,10.0,14.0,11.0,0.0,0.0,0.0,0.0,0,1,1,1
3608,625.18,101,237.836666666667,0.0,0.0,5759.37,0.0,0.0,0.0,0.0,0.0,5.0,6.0,18.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,1,0,0,0,5997.206666666667,4.0,7.0,2,2,1.0,2.0,6.0,6.0,6.0,4.0,5,0.0,10.0,10.0,0.0,1.0,0.0,1.0,0,0,1,1
3609,318.05,229,7340.26333333333,0.0,0.0,1160.87666666667,0.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,0,0,8501.14,0.0,12.0,1,2,1.0,1.0,8.0,3.0,1.0,4.0,3,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
3610,102.46,441,3780.97666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,7.0,28.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,3780.97666666667,1.0,7.0,2,1,1.0,3.0,6.0,5.0,4.0,3.0,6,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0,0,1,1
3611,184.84,266,2074.31666666667,0.0,0.0,0.0,0.0,0.0,1561.4,0.0,0.0,29.0,36.0,84.0,127.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2,1,0,1,0,0,0,1,3635.71666666667,0.0,8.0,2,2,1.0,3.0,8.0,5.0,3.0,2.0,5,6.0,5.0,9.0,0.0,0.0,0.0,0.0,0,0,1,1
3612,13.47,214,1703.21333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,10.0,11.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,0,0,1703.21333333333,0.0,14.0,2,1,2.0,2.0,5.0,7.0,1.0,3.0,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1,1
3613,530.32,153,4091.52333333333,0.0,0.0,325.426666666667,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,1,0,0,0,4416.949999999997,0.0,2.0,2,1,1.0,2.0,2.0,2.0,3.0,4.0,9,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0,1,1,1
3614,228.88,246,5010.75333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,19.0,31.0,39.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,1,0,0,0,5010.75333333333,1.0,13.0,2,1,1.0,2.0,8.0,5.0,2.0,4.0,9,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
3615,73.38,52,59.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,59.39,0.0,2.0,1,2,1.0,5.0,8.0,5.0,5.0,3.0,5,0.0,4.0,6.0,0.0,1.0,0.0,1.0,0,0,1,1
3616,900.58,247,10350.21,0.0,0.0,4236.70333333333,0.0,0.0,0.0,5.0,5.0,16.0,21.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,14586.91333333333,0.0,14.0,2,2,1.0,1.0,4.0,3.0,1.0,4.0,6,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0,0,1,1
3617,223.48,55,2460.38666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,74.0,113.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,2460.38666666667,0.0,8.0,2,2,1.0,2.0,8.0,5.0,2.0,2.0,9,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
3618,92.46,149,3315.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,6.0,10.0,17.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,3315.66666666667,0.0,12.0,2,1,1.0,1.0,7.0,4.0,1.0,3.0,6,0.0,6.0,11.0,0.0,1.0,0.0,1.0,0,0,1,1
3619,-330.31,206,1829.25666666667,2515.31666666667,19859.9066666667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,1,0,0,0,0,24204.48000000004,0.0,2.0,1,1,1.0,2.0,5.0,4.0,3.0,4.0,1,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
3620,715.44,277,18662.8233333333,15163.7966666667,0.0,0.0,0.0,11793.11,0.0,14.0,15.0,0.0,0.0,35.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,1,0,45619.73,0.0,2.0,2,1,1.0,4.0,8.0,5.0,4.0,2.0,7,8.0,11.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
3621,35.29,105,1252.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,81.0,1.0,0.0,0.0,31.0,0.0,1.0,1.0,2,1,0,0,0,0,0,0,1252.57,0.0,2.0,1,1,1.0,4.0,8.0,6.0,4.0,4.0,3,8.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
3622,173.28,92,149.673333333333,6418.97666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,81.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,0,0,0,0,0,6568.650000000003,3.0,1.0,1,1,1.0,4.0,8.0,4.0,7.0,2.0,9,8.0,11.0,11.0,0.0,0.0,0.0,0.0,0,1,1,1
3623,77.65,204,548.52,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,548.52,0.0,2.0,1,1,1.0,2.0,8.0,7.0,2.0,2.0,4,14.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0,1,1
3624,675.47,284,555.516666666667,0.0,5750.41666666667,1475.48,0.0,0.0,0.0,14.0,18.0,21.0,33.0,0.0,0.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,7781.4133333333375,1.0,13.0,2,2,1.0,1.0,5.0,2.0,2.0,3.0,6,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0,0,1,1
3625,1135.37,512,2993.70333333333,37865.1933333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,201.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,0,0,40858.89666666663,0.0,2.0,1,1,1.0,2.0,3.0,6.0,2.0,3.0,6,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0,0,1,1
3626,186.68,163,133.156666666667,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,21.0,26.0,81.0,165.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,133.156666666667,2.0,13.0,2,2,2.0,1.0,1.0,2.0,3.0,4.0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1
3627,185.24,394,8352.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,24.0,27.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,8352.5,1.0,1.0,2,2,6.0,3.0,3.0,5.0,4.0,4.0,7,10.0,4.0,8.0,0.0,1.0,0.0,1.0,0,0,1,1
3628,2663.25,268,8888.60333333334,1031.81,0.0,29059.2833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,1,1,1,0,0,0,38979.69666666664,0.0,12.0,1,1,2.0,2.0,4.0,2.0,2.0,4.0,8,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0,1,1,1
3629,62.4,313,2015.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,2015.7,0.0,12.0,1,2,1.0,1.0,8.0,5.0,1.0,4.0,6,0.0,7.0,9.0,0.0,1.0,0.0,1.0,0,1,1,1
3630,79.54,172,963.726666666667,1880.95666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,2844.683333333337,0.0,14.0,2,2,1.0,1.0,5.0,3.0,1.0,3.0,4,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1
3631,1572.14,149,3148.86666666667,61882.7466666667,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,65031.61333333337,0.0,4.0,1,2,1.0,2.0,6.0,4.0,2.0,2.0,6,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0,0,1,1
3632,360.01,56,323.366666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,32.0,142.0,192.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,323.366666666667,0.0,12.0,2,2,5.0,1.0,3.0,2.0,1.0,4.0,4,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0,0,1,1
3633,271.7,171,217.523333333333,927.533333333334,0.0,3.44333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,1,0,0,0,1148.5000000000005,0.0,14.0,2,2,2.0,1.0,2.0,4.0,1.0,4.0,6,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0,0,1,1
3634,229.81,305,6537.62,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,23.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,1,0,0,0,6537.62,0.0,14.0,2,2,1.0,1.0,4.0,2.0,1.0,4.0,7,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0,0,1,1
3635,239.04,177,5447.91666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2,1,0,0,1,0,0,0,5447.91666666667,0.0,2.0,2,1,1.0,4.0,8.0,7.0,4.0,3.0,8,5.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
3636,0.0,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,2.0,2,1,1.0,2.0,6.0,6.0,2.0,2.0,2,6.0,14.0,11.0,0.0,1.0,0.0,1.0,0,0,1,1
3637,0.0,74,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.56,0.0,2.0,1,1,1.0,4.0,4.0,5.0,4.0,3.0,7,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0,1,1,1
3638,271.64,515,9855.20333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,9855.20333333334,0.0,12.0,1,2,1.0,1.0,8.0,7.0,1.0,4.0,3,0.0,9.0,9.0,0.0,1.0,0.0,1.0,0,0,1,1
3639,921.34,270,3536.44,33464.7933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,0,0,37001.2333333333,0.0,14.0,2,2,6.0,1.0,4.0,5.0,1.0,5.0,4,14.0,2.0,5.0,0.0,1.0,0.0,1.0,0,0,1,1
3640,797.92,373,3845.25333333333,0.0,0.0,0.0,0.0,0.0,6982.83666666667,0.0,0.0,9.0,10.0,90.0,130.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,0,1,10828.09,2.0,5.0,1,1,1.0,2.0,8.0,5.0,4.0,5.0,7,5.0,10.0,11.0,0.0,1.0,0.0,1.0,0,0,1,1
3641,329.34,263,3312.22666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,8.0,80.0,106.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,3312.22666666667,0.0,2.0,2,2,1.0,5.0,6.0,4.0,6.0,4.0,3,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
3642,693.3,245,8148.43,0.0,0.0,0.0,0.0,0.0,16379.1133333333,17.0,25.0,0.0,0.0,9.0,11.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,1,24527.5433333333,0.0,2.0,2,1,1.0,2.0,7.0,5.0,2.0,2.0,6,6.0,14.0,12.0,0.0,1.0,0.0,1.0,0,0,1,1
3643,181.78,421,4734.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,4734.91,0.0,2.0,2,1,1.0,2.0,8.0,6.0,2.0,4.0,6,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
3644,270.33,404,6733.70333333334,1930.85333333333,0.0,0.0,0.0,0.0,0.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,8664.556666666671,0.0,2.0,1,1,1.0,2.0,8.0,7.0,2.0,4.0,6,5.0,14.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
3645,365.0,357,549.263333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,31.0,45.0,0.0,0.0,53.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,549.263333333333,0.0,2.0,2,1,1.0,2.0,8.0,6.0,2.0,2.0,7,10.0,11.0,10.0,0.0,1.0,0.0,1.0,0,1,1,1
3646,88.91,60,4318.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,54.0,74.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,4318.35,0.0,12.0,2,2,1.0,1.0,5.0,4.0,1.0,3.0,5,0.0,2.0,5.0,0.0,1.0,0.0,1.0,0,1,1,1
3647,0.0,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,3.0,1.0,2,1,1.0,2.0,6.0,2.0,5.0,3.0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1
3648,1330.37,426,29456.33,19424.09,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,2.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,48880.42,0.0,2.0,2,1,1.0,2.0,8.0,6.0,2.0,3.0,5,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0,0,1,1
3649,289.82,159,10582.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,10582.07,0.0,2.0,1,1,1.0,2.0,5.0,3.0,3.0,4.0,7,0.0,4.0,9.0,0.0,1.0,0.0,1.0,0,1,1,1
3650,2054.03,74,352.12,0.0,0.0,0.0,0.0,28893.73,0.0,0.0,0.0,14.0,21.0,53.0,68.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2,1,0,0,0,0,1,0,29245.85,6.0,1.0,2,1,6.0,3.0,6.0,3.0,9.0,3.0,7,20.0,1.0,3.0,0.0,0.0,0.0,0.0,1,1,1,1
3651,822.96,349,53146.9466666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,53146.9466666667,0.0,2.0,1,1,1.0,2.0,1.0,4.0,3.0,4.0,6,5.0,2.0,7.0,0.0,1.0,0.0,1.0,0,0,1,1
3652,3291.95,208,4859.20666666667,0.0,15532.73,9853.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,80.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,0,0,30245.286666666667,0.0,12.0,1,1,1.0,2.0,1.0,4.0,2.0,4.0,9,20.0,10.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
3653,2620.78,296,9659.29,0.0,0.0,0.0,0.0,0.0,61514.9433333334,2.0,3.0,7.0,9.0,46.0,74.0,1.0,1.0,26.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0,1,1,71174.2333333334,0.0,2.0,1,1,1.0,5.0,8.0,5.0,5.0,4.0,4,0.0,14.0,12.0,0.0,0.0,1.0,1.0,0,1,1,1
