Date,Month,Sub-Category,Description,Account Name,Transaction Type,Count,Category Number,Sub-Category Number,Category,Budget,Expense Type,Expense Type Factor,Forecast Amount,Budget Amount,Amount,Cash
2020-06-22,2020-06-22,Coffee Shops,ORAS COFFEE AND ICE OSSIPEE NHUS,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,10.66,11.726,-10.66,65732.4
2020-06-22,2020-06-22,Home Supplies,KiwiCo Inc. 800-7144828 CAUS,CHECKING,debit,1,5,3,Home,Est,Reducable,0.8,111.0,88.80000000000001,-111.0,65732.4
2020-06-22,2020-06-22,Restaurants,LOVELL LAKE FOO 66 MEADOW STREET SANBORNVILLE NHUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,15.99,23.985,-15.99,65732.4
2020-06-23,2020-06-23,Electronics & Software,Apple,Discover,debit,1,10,4,Shopping,Input,Reducable,1.0,0.0,0.0,-0.99,65539.43999999999
2020-06-23,2020-06-23,Gas & Fuel,Exxon,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,31.15,15.575,-31.15,65539.43999999999
2020-06-24,2020-06-24,Restaurants,TUMBLEDOWN* TUMBLEDOWN 888-707-2469 NH,Discover,debit,1,2,6,Food & Dining,Est,Reducable,1.5,21.71,32.565,-21.71,65507.29999999999
2020-06-25,2020-06-25,Baby Supplies,Amazon,Discover,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-7.99,65485.58999999999
2020-06-25,2020-06-25,Clothing - SAP,Electronic Refund Kohls 1137 160 Washington Street,CHECKING,credit,1,10,3,Shopping,Input,Reducable,1.0,0.0,0.0,38.4,65485.58999999999
2020-06-25,2020-06-25,Fast Food,LEVELUPTROPICALSMOOTH 855-538-3542 MA,Discover,debit,1,2,3,Food & Dining,Est,Reducable,0.5,7.94,3.97,-7.94,65485.58999999999
2020-06-26,2020-06-26,Gas Stn Snacks/Beer,COUNTRY GOODS & 3400 PROVINCE LAKE EAST WAKEFIEL NHUS,CHECKING,debit,1,2,4,Food & Dining,Est,Reducable,0.8,10.99,8.792,-10.99,65508.05999999999
2020-06-26,2020-06-26,Groceries,MCKENZIES FARM - NE P MILTON NH,VISA STARTER,debit,1,2,5,Food & Dining,Est,Reducable,1.2,15.92,19.104,-15.92,65508.05999999999
2020-06-26,2020-06-26,Shopping,Amazon,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-3.02,65508.05999999999
2020-06-27,2020-06-27,Clothing,Old Navy,Discover,debit,1,10,1,Shopping,Input,Reducable,1.0,0.0,0.0,-41.46,65478.12999999999
2020-06-27,2020-06-27,Fast Food,The Beach Plum,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,4.35,2.175,-4.35,65478.12999999999
2020-06-27,2020-06-27,Groceries,Wal-Mart,Discover,debit,1,2,5,Food & Dining,Est,Reducable,1.2,4.72,5.664,-4.72,65478.12999999999
2020-06-27,2020-06-27,Shopping,Dollar Tree,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-4.0,65478.12999999999
2020-06-27,2020-06-27,Shopping,Electronic Refund Amazon.com,CHECKING,credit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,21.99,65478.12999999999
2020-06-27,2020-06-27,Shopping,Wal-Mart,Discover,debit,3,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-94.22000000000001,65478.12999999999
2020-06-28,2020-06-28,Gas Stn Snacks/Beer,COUNTRY GOODS & 3400 PROVINCE LAKE EAST WAKEFIEL NHUS,CHECKING,debit,1,2,4,Food & Dining,Est,Reducable,0.8,4.48,3.5840000000000005,-4.48,65351.36999999999
2020-06-28,2020-06-28,Restaurants,CINDYS PLACE EAST WAKEFIEL NHUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,23.1,34.650000000000006,-23.1,65351.36999999999
2020-06-29,2020-06-29,Clothing - SAP,Amazon,Discover,debit,1,10,3,Shopping,Input,Reducable,1.0,0.0,0.0,-22.08,65323.789999999986
2020-06-29,2020-06-29,Electronics & Software,Microsoft,Discover,debit,1,10,4,Shopping,Input,Reducable,1.0,0.0,0.0,-1.99,65323.789999999986
2020-06-29,2020-06-29,Gas & Fuel,CUMBERLAND -CUMBERLAND F-299 N MAIN ST ROCHESTER NH,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,26.51,13.255,-26.51,65323.789999999986
2020-06-29,2020-06-29,Parking,Dover_Production DOVER NHUS,CHECKING,debit,1,4,4,Auto & Transport,Est,Fixed,1.0,1.5,1.5,-1.5,65323.789999999986
2020-06-30,2020-06-30,ATM Fee,Share Adjustment SURCHARGE FEE REIMB,CHECKING,credit,1,13,1,Fees & Charges,Est,Fixed,1.0,6.75,6.75,6.75,65271.709999999985
2020-06-30,2020-06-30,ATM Fee,Share Adjustment VISA ISA FEE REIMB,SAFETY NET,credit,1,13,1,Fees & Charges,Est,Fixed,1.0,1.31,1.31,1.31,65271.709999999985
2020-06-30,2020-06-30,Air Travel,JetBlue,Discover,credit,4,12,1,Travel,Input,Fixed,1.0,0.0,0.0,120.0,65271.709999999985
2020-06-30,2020-06-30,Investments,DIVIDEND,CREDIT CARD,credit,1,30,9,Income,Est,Fixed,1.0,0.01,0.01,0.01,65271.709999999985
2020-06-30,2020-06-30,Investments,DIVIDEND,EMERSYN,credit,1,30,9,Income,Est,Fixed,1.0,0.83,0.83,0.83,65271.709999999985
2020-06-30,2020-06-30,Investments,DIVIDEND,HOLIDAY CLUB SAVINGS,credit,1,30,9,Income,Est,Fixed,1.0,7.71,7.71,7.71,65271.709999999985
2020-06-30,2020-06-30,Investments,DIVIDEND,SAFETY NET,credit,1,30,9,Income,Est,Fixed,1.0,13.17,13.17,13.17,65271.709999999985
2020-06-30,2020-06-30,Shopping,Amazon,Discover,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-70.71,65271.709999999985
2020-07-01,2020-07-01,Air Travel,JetBlue,Discover,debit,5,12,1,Travel,Input,Fixed,1.0,0.0,0.0,-155.0,65350.779999999984
2020-07-01,2020-07-01,Baby Supplies,Story Land,Discover,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-71.98,65350.779999999984
2020-07-01,2020-07-01,Electronics & Software,Amazon,CHECKING,debit,1,10,4,Shopping,Input,Reducable,1.0,0.0,0.0,-7.39,65350.779999999984
2020-07-01,2020-07-01,Electronics & Software,Apple,Discover,debit,1,10,4,Shopping,Input,Reducable,1.0,0.0,0.0,-6.45,65350.779999999984
2020-07-01,2020-07-01,Gifts & Donations,Venmo,CHECKING,debit,1,14,3,Gifts & Donations,Input,Reducable,1.5,0.0,0.0,-10.0,65350.779999999984
2020-07-01,2020-07-01,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,92.81,111.372,-92.81,65350.779999999984
2020-07-01,2020-07-01,Hair,Kim Kate Salon LLC,Discover,debit,1,9,1,Personal Care,Input,Fixed,1.0,0.0,0.0,-137.0,65350.779999999984
2020-07-01,2020-07-01,Parking,Park & Ride,Discover,debit,1,4,4,Auto & Transport,Est,Fixed,1.0,48.95,48.95,-48.95,65350.779999999984
2020-07-01,2020-07-01,Restaurants,KNOTTY PINE GRILL & SANBORNVILLE NHUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,39.0,58.5,-39.0,65350.779999999984
2020-07-01,2020-07-01,Shopping,Amazon,Discover,debit,4,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-98.46000000000001,65350.779999999984
2020-07-02,2020-07-02,Coffee Shops,Dunkin Donuts,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,5.67,6.237,-5.67,64683.73999999998
2020-07-02,2020-07-02,Fast Food,THE SHEIK CALLAHAN FLUS,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,18.36,9.18,-18.36,64683.73999999998
2020-07-02,2020-07-02,Gas & Fuel,Flash Foods Fernandina,Discover,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,22.03,11.015,-22.03,64683.73999999998
2020-07-02,2020-07-02,Paycheck,LIBERTY MUTUAL DESC: PAYROLL,CHECKING,credit,1,30,1,Income,Input,Fixed,1.0,0.0,0.0,2101.89,64683.73999999998
2020-07-02,2020-07-02,Restaurants,BJ's Restaurant,Discover,debit,1,2,6,Food & Dining,Est,Reducable,1.5,60.0,90.0,-60.0,64683.73999999998
2020-07-02,2020-07-02,Travel,Logan Airport,CHECKING,debit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-19.51,64683.73999999998
2020-07-02,2020-07-02,Travel,Wal-Mart,CHECKING,debit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-97.57,64683.73999999998
2020-07-03,2020-07-03,Electronics & Software,Apple,Discover,debit,1,10,4,Shopping,Input,Reducable,1.0,0.0,0.0,-4.99,66562.48999999999
2020-07-03,2020-07-03,Fast Food,Zaxby's,Discover,debit,1,2,3,Food & Dining,Est,Reducable,0.5,14.96,7.48,-14.96,66562.48999999999
2020-07-03,2020-07-03,Gas Stn Snacks/Beer,FLASH FOODS 901011 KINGSLAND GAUS,CHECKING,debit,1,2,4,Food & Dining,Est,Reducable,0.8,4.1,3.28,-4.1,66562.48999999999
2020-07-03,2020-07-03,Restaurants,INSIGHT 2 JACKSONVILLE FLUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,49.22,73.83,-49.22,66562.48999999999
2020-07-03,2020-07-03,Travel,Share Withdrawal,CHECKING,debit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-208.0,66562.48999999999
2020-07-04,2020-07-04,Fast Food,Whataburger,Discover,debit,1,2,3,Food & Dining,Est,Reducable,0.5,37.59,18.795,-37.59,66281.21999999999
2020-07-04,2020-07-04,Travel,OMNI AIP SEAGLASS AMELIA ISLANDFL,Discover,debit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-13.84,66281.21999999999
2020-07-04,2020-07-04,Travel,WATERWHEEL CIGAR LLC FERNANDINA BEFL,Discover,debit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-73.83,66281.21999999999
2020-07-05,2020-07-05,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,87.12,104.544,-87.12,66155.95999999999
2020-07-06,2020-07-06,Fast Food,COUNTRY GOODS & 3400 PROVINCE LAKE EAST WAKEFIEL NHUS,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,6.38,3.19,-6.38,66068.84
2020-07-06,2020-07-06,Fast Food,Firehouse Subs,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,18.2,9.1,-18.2,66068.84
2020-07-06,2020-07-06,Fast Food,Sonic,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,24.68,12.34,-24.68,66068.84
2020-07-06,2020-07-06,Travel,JetBlue,CHECKING,debit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-35.0,66068.84
2020-07-07,2020-07-07,Electronics & Software,Apple,Discover,debit,1,10,4,Shopping,Input,Reducable,1.0,0.0,0.0,-2.99,65984.58
2020-07-07,2020-07-07,Gas & Fuel,CUMBERLAND -CUMBERLAND F-299 N MAIN ST ROCHESTER NH,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,20.86,10.43,-20.86,65984.58
2020-07-07,2020-07-07,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,159.41,191.292,-159.41,65984.58
2020-07-07,2020-07-07,Shopping,Amazon,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-48.93,65984.58
2020-07-07,2020-07-07,State of NH,State Parks,CHECKING,debit,1,4,6,Auto & Transport,Est,Fixed,1.0,6.0,6.0,-6.0,65984.58
2020-07-08,2020-07-08,Baby Supplies,Amazon,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-48.42,65746.39
2020-07-08,2020-07-08,Coffee Shops,ORAS COFFEE AND ICE OSSIPEE NHUS,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,3.45,3.7950000000000004,-3.45,65746.39
2020-07-08,2020-07-08,Fast Food,Ossipee House of Pizza,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,20.01,10.005,-20.01,65746.39
2020-07-08,2020-07-08,Shopping,Amazon,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-21.57,65746.39
2020-07-09,2020-07-09,Entertainment,M & N CONCESSIO York MEUS,CHECKING,debit,3,11,2,Entertainment,Input,Reducable,1.0,0.0,0.0,-30.5,65652.94
2020-07-09,2020-07-09,Entertainment,Yorks Wild Kingdom Inc,CHECKING,debit,1,11,2,Entertainment,Input,Reducable,1.0,0.0,0.0,-25.0,65652.94
2020-07-09,2020-07-09,Fast Food,Wendy's,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,15.88,7.94,-15.88,65652.94
2020-07-09,2020-07-09,Gifts & Donations,Personalization Mall,Discover,debit,1,14,3,Gifts & Donations,Input,Reducable,1.5,0.0,0.0,-60.37,65652.94
2020-07-09,2020-07-09,Pharmacy,Rite Aid,Discover,debit,1,6,4,Health & Fitness,Input,Reducable,0.7,0.0,0.0,-18.47,65652.94
2020-07-09,2020-07-09,Subscriptions,Netflix,Discover,debit,1,7,1,Subscriptions,Input,Fixed,1.0,0.0,0.0,-12.99,65652.94
2020-07-09,2020-07-09,Subscriptions,Wall Street Journal,Discover,debit,1,7,1,Subscriptions,Input,Fixed,1.0,0.0,0.0,-1.0,65652.94
2020-07-09,2020-07-09,Travel,SILVER LAKE PARK C BELMONT NH00011529215093224,Discover,debit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-5.0,65652.94
2020-07-10,2020-07-10,Fast Food,McDonald's,Discover,debit,1,2,3,Food & Dining,Est,Reducable,0.5,11.62,5.81,-11.62,65483.73
2020-07-10,2020-07-10,Groceries,Market Basket,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,57.04,68.448,-57.04,65483.73
2020-07-10,2020-07-10,Shopping,Amazon,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-11.76,65483.73
2020-07-10,2020-07-10,Travel,SILVER LAKE PARK C BELMONT NH00023058430130393,Discover,debit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-30.0,65483.73
2020-07-11,2020-07-11,Coffee Shops,Dunkin Donuts,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,4.24,4.664000000000001,-4.24,65373.310000000005
2020-07-11,2020-07-11,Shopping,Amazon,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-9.99,65373.310000000005
2020-07-12,2020-07-12,Gas Stn Snacks/Beer,SMOKE N BARLEY TILTON NHUS,CHECKING,debit,2,2,4,Food & Dining,Est,Reducable,0.8,31.95,25.560000000000002,-31.95,65359.08
2020-07-12,2020-07-12,Restaurants,Uno Chicago Grill,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,24.0,36.0,-24.0,65359.08
2020-07-13,2020-07-13,ATM Fee,ATM Fee THE MAJA ATHLETE KAISIADORYS LTLT,CHECKING,debit,1,13,1,Fees & Charges,Est,Fixed,1.0,0.22,0.22,-0.22,65303.130000000005
2020-07-13,2020-07-13,Alcohol & Bars,THE MAJA ATHLETE KAISIADORYS LTLT,CHECKING,debit,1,2,1,Food & Dining,Est,Discretionary,1.0,26.9,26.9,-26.9,65303.130000000005
2020-07-13,2020-07-13,Clothing,Kohl's,Discover,debit,1,10,1,Shopping,Input,Reducable,1.0,0.0,0.0,-189.98,65303.130000000005
2020-07-13,2020-07-13,Coffee Shops,Dunkin Donuts,Discover,debit,1,2,2,Food & Dining,Est,Reducable,1.1,7.07,7.777000000000001,-7.07,65303.130000000005
2020-07-13,2020-07-13,Gas & Fuel,CUMBERLAND -CUMBERLAND F-79 MILTON RD ROCHESTER NH,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,18.65,9.325,-18.65,65303.130000000005
2020-07-13,2020-07-13,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,67.3,80.75999999999999,-67.3,65303.130000000005
2020-07-13,2020-07-13,Restaurants,JOHNSONS STEAK & SE NEW DURHAM NHUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,40.0,60.0,-40.0,65303.130000000005
2020-07-13,2020-07-13,Restaurants,TST* TILT N DINER 603-286-2204 NHUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,15.67,23.505,-15.67,65303.130000000005
2020-07-13,2020-07-13,Shopping,Amazon,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-24.95,65303.130000000005
2020-07-13,2020-07-13,Shopping,Amazon,Discover,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-16.99,65303.130000000005
2020-07-13,2020-07-13,Shopping,Electronic Refund Music,CHECKING,credit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,72.0,65303.130000000005
2020-07-13,2020-07-13,Shopping,Payroll  VENMO DESC: VERIFYBAN,CHECKING,credit,2,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,0.28,65303.130000000005
2020-07-13,2020-07-13,Shopping,VENMO DESC: VERIFYBAN,CHECKING,debit,2,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-0.28,65303.130000000005
2020-07-13,2020-07-13,Travel,Payroll  VENMO DESC: CASHOUT,CHECKING,credit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,96.42,65303.130000000005
2020-07-13,2020-07-13,Travel,Royal,Discover,debit,2,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-449.3,65303.130000000005
2020-07-13,2020-07-13,Travel,Seabreeze Motor Lodge,Discover,credit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,254.08,65303.130000000005
2020-07-14,2020-07-14,Clothing,POSHMARK 650-488-7740 CAAPPLE PAY ENDING IN 6893,Discover,debit,1,10,1,Shopping,Input,Reducable,1.0,0.0,0.0,-12.11,64868.600000000006
2020-07-14,2020-07-14,Coffee Shops,Dunkin Donuts,Discover,debit,1,2,2,Food & Dining,Est,Reducable,1.1,11.55,12.705000000000002,-11.55,64868.600000000006
2020-07-14,2020-07-14,Gas & Fuel,Circle K,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,34.27,17.135,-34.27,64868.600000000006
2020-07-14,2020-07-14,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,4.36,5.232,-4.36,64868.600000000006
2020-07-14,2020-07-14,Ron - Student Loans,Share Deposit,CHECKING,credit,1,30,4,Income,Input,Fixed,1.0,0.0,0.0,250.0,64868.600000000006
2020-07-14,2020-07-14,Shopping,Amazon,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-12.86,64868.600000000006
2020-07-14,2020-07-14,Travel,Royal,Discover,credit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,234.46,64868.600000000006
2020-07-15,2020-07-15,Electronics & Software,KIEZELPAY 435-414-3414 UT,Discover,debit,1,10,4,Shopping,Input,Reducable,1.0,0.0,0.0,-10.24,65277.91
2020-07-15,2020-07-15,Electronics & Software,Microsoft,Discover,debit,1,10,4,Shopping,Input,Reducable,1.0,0.0,0.0,-1.99,65277.91
2020-07-15,2020-07-15,Fast Food,COUNTRY GOODS & 3400 PROVINCE LAKE EAST WAKEFIEL NHUS,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,6.99,3.495,-6.99,65277.91
2020-07-15,2020-07-15,Pharmacy,Walgreens,CHECKING,debit,1,6,4,Health & Fitness,Input,Reducable,0.7,0.0,0.0,-1.81,65277.91
2020-07-15,2020-07-15,Shopping,Amazon,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-13.95,65277.91
2020-07-15,2020-07-15,Student Loan,NAVI ED SERV WEB DESC: STUDNTLOAN,CHECKING,debit,1,0,3,Loans,Input,Fixed,1.0,0.0,0.0,-250.0,65277.91
2020-07-15,2020-07-15,Subscriptions,Prime Video*MJ16M4Y 888-802-3080 WAUS,CHECKING,debit,1,7,1,Subscriptions,Input,Fixed,1.0,0.0,0.0,-10.99,65277.91
2020-07-16,2020-07-16,Baby Supplies,Children's Place,Discover,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-22.08,64981.94
2020-07-16,2020-07-16,Credit Card Rewards,CASHBACK BONUS REDEMPTION payment/STMT CRDT,Discover,credit,1,30,8,Income,Input,Fixed,1.0,0.0,0.0,21.01,64981.94
2020-07-16,2020-07-16,Electronics & Software,Apple,Discover,debit,1,10,4,Shopping,Input,Reducable,1.0,0.0,0.0,-1.99,64981.94
2020-07-16,2020-07-16,Fast Food,COUNTRY GOODS & 3400 PROVINCE LAKE EAST WAKEFIEL NHUS,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,2.39,1.195,-2.39,64981.94
2020-07-16,2020-07-16,Misc Shopping,FREEPRINTS 877-248-8906 CAUS,CHECKING,debit,1,10,6,Shopping,Input,Discretionary,1.0,0.0,0.0,-13.06,64981.94
2020-07-16,2020-07-16,Paycheck,LIBERTY MUTUAL DESC: PAYROLL,CHECKING,credit,1,30,1,Income,Input,Fixed,1.0,0.0,0.0,2101.91,64981.94
2020-07-17,2020-07-17,Clothing,Old Navy,Discover,debit,1,10,1,Shopping,Input,Reducable,1.0,0.0,0.0,-39.21,67065.34
2020-07-17,2020-07-17,Coffee Shops,Dunkin Donuts,Discover,debit,1,2,2,Food & Dining,Est,Reducable,1.1,5.94,6.534000000000001,-5.94,67065.34
2020-07-17,2020-07-17,Fast Food,RAINBOWPICK 4029357733 HKHK,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,26.94,13.47,-26.94,67065.34
2020-07-17,2020-07-17,Gas & Fuel,Circle K,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,11.47,5.735,-11.47,67065.34
2020-07-17,2020-07-17,Restaurants,CINDYS PLACE EAST WAKEFIEL NHUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,24.1,36.150000000000006,-24.1,67065.34
2020-07-17,2020-07-17,Restaurants,TUMBLEDOWN* TUMBLEDOWN 888-707-2469 NH,Discover,debit,1,2,6,Food & Dining,Est,Reducable,1.5,20.71,31.065,-20.71,67065.34
2020-07-17,2020-07-17,Shopping,ATM Fee RAINBOWPICK 4029357733 HKHK,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-0.22,67065.34
2020-07-17,2020-07-17,Subscriptions,Pandora,Discover,debit,1,7,1,Subscriptions,Input,Fixed,1.0,0.0,0.0,-4.99,67065.34
2020-07-18,2020-07-18,Baby Supplies,Children's Place,Discover,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-54.27,66931.76
2020-07-18,2020-07-18,Fast Food,Burger King,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,8.25,4.125,-8.25,66931.76
2020-07-18,2020-07-18,Gas & Fuel,Circle K,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,17.44,8.72,-17.44,66931.76
2020-07-18,2020-07-18,Shopping,Amazon,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-19.99,66931.76
2020-07-18,2020-07-18,Shopping,Wal-Mart,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-91.12,66931.76
2020-07-19,2020-07-19,Clothing,Old Navy,Discover,debit,1,10,1,Shopping,Input,Reducable,1.0,0.0,0.0,-15.0,66740.68999999999
2020-07-19,2020-07-19,Fast Food,BRETT MCKENZIE Wakefield NHUS,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,9.83,4.915,-9.83,66740.68999999999
2020-07-19,2020-07-19,Fast Food,Lone Oak Ice Cream,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,35.74,17.87,-35.74,66740.68999999999
2020-07-19,2020-07-19,Groceries,Libby & Son U Pick,CHECKING,debit,2,2,5,Food & Dining,Est,Reducable,1.2,30.91,37.092,-30.91,66740.68999999999
2020-07-19,2020-07-19,Restaurants,CINDYS PLACE EAST WAKEFIEL NHUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,20.01,30.015,-20.01,66740.68999999999
2020-07-19,2020-07-19,Restaurants,SUMMER HOUSE IC Wakefield NHUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,10.85,16.275,-10.85,66740.68999999999
2020-07-19,2020-07-19,Shopping,Electronic Refund Amazon.com,CHECKING,credit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,12.86,66740.68999999999
2020-07-20,2020-07-20,Cable/ Internet,Spectrum,Discover,debit,1,1,2,Bills & Utilities,Input,Fixed,1.0,0.0,0.0,-49.99,66631.20999999999
2020-07-20,2020-07-20,Gas Stn Snacks/Beer,COUNTRY GOODS & 3400 PROVINCE LAKE EAST WAKEFIEL NHUS,CHECKING,debit,1,2,4,Food & Dining,Est,Reducable,0.8,6.99,5.5920000000000005,-6.99,66631.20999999999
2020-07-20,2020-07-20,Shopping,Amazon,CHECKING,debit,2,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-39.43,66631.20999999999
2020-07-20,2020-07-20,Shopping,Amazon,Discover,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-4.97,66631.20999999999
2020-07-21,2020-07-21,Coffee Shops,Dunkin Donuts,Discover,debit,1,2,2,Food & Dining,Est,Reducable,1.1,8.67,9.537,-8.67,66529.82999999999
2020-07-21,2020-07-21,Pharmacy,Walgreens,Discover,debit,1,6,4,Health & Fitness,Input,Reducable,0.7,0.0,0.0,-37.72,66529.82999999999
2020-07-21,2020-07-21,Shopping,Amazon,CHECKING,debit,5,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-57.040000000000006,66529.82999999999
2020-07-21,2020-07-21,Shopping,Family Dollar,Discover,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-10.8,66529.82999999999
2020-07-21,2020-07-21,Travel,Royal,Discover,debit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-19.62,66529.82999999999
2020-07-22,2020-07-22,Coffee Shops,Dunkin Donuts,Discover,debit,1,2,2,Food & Dining,Est,Reducable,1.1,4.89,5.3790000000000004,-4.89,66395.97999999998
2020-07-22,2020-07-22,Groceries,Hannaford,Discover,debit,1,2,5,Food & Dining,Est,Reducable,1.2,127.43,152.916,-127.43,66395.97999999998
2020-07-23,2020-07-23,Clothing,Old Navy,Discover,debit,1,10,1,Shopping,Input,Reducable,1.0,0.0,0.0,-21.86,66263.65999999997
2020-07-23,2020-07-23,Electronics & Software,Apple,Discover,debit,1,10,4,Shopping,Input,Reducable,1.0,0.0,0.0,-0.99,66263.65999999997
2020-07-23,2020-07-23,Fast Food,Ossipee House of Pizza,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,20.01,10.005,-20.01,66263.65999999997
2020-07-23,2020-07-23,Gas Stn Snacks/Beer,COUNTRY GOODS & 3400 PROVINCE LAKE EAST WAKEFIEL NHUS,CHECKING,debit,1,2,4,Food & Dining,Est,Reducable,0.8,8.17,6.5360000000000005,-8.17,66263.65999999997
2020-07-24,2020-07-24,Restaurants,LOVELL LAKE VILLAGE SANBORNVILLE NH,VISA STARTER,debit,1,2,6,Food & Dining,Est,Reducable,1.5,15.68,23.52,-15.68,66212.62999999998
